Modelo,Precio,Año,Km,Combustible,Imagen,Link
Peugeot 308 1.5 BLUEHDI STYLE 100CV 5P # PARKTRONIC,119009900,2019,98200,Otros,https://autofesa.imgix.net/1123601.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/308/1-5-bluehdi-style-100cv-5p-parktronic
Peugeot 308 1.6 HDI SPORT 6V 110cv 5P,68005950,2009,108400,Otros,https://autofesa.imgix.net/1114809.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/308/1-6-hdi-sport-6v-110cv-5p
"Peugeot 308 2.0 BLUEHDI 150CV ALLURE 5P # NAVY,PARKTRONIC",11850,2015,118642,Otros,https://autofesa.imgix.net/1154074.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/308/2-0-bluehdi-150cv-allure-5p-navy-parktronic
"Peugeot 308 SW 1.2 130CV AUTO ALLURE 5P # TECHO PANORAMICO, NAVY, FAROS LED",10850,2016,62990,Gasolina,https://autofesa.imgix.net/1144388.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/308/sw-1-2-130cv-auto-allure-5p-techo-panoramico-navy-faros-led
"Peugeot 308 SW 1.2 Style 130cv EAT6 5P S/S # NAVY, PARKTRONIC",136509950,2016,84000,Gasolina,https://autofesa.imgix.net/1026815.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/308/sw-1-2-style-130cv-eat6-5p-s-s-navy-parktronic
Peugeot 406 2.0HDI 110CV 5P,2750,2003,225000,Otros,https://autofesa.imgix.net/1151841.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/406/2-0hdi-110cv-5p
"Peugeot 5008 1.2 PURETECH ALLURE AUTO 130CV 7 PLAZAS 5P # NAVY,CAMRA TRASERA,PARKTRONIC",15850,2018,84747,Gasolina,https://autofesa.imgix.net/1144605.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/5008/1-2-puretech-allure-auto-130cv-7-plazas-5p-navy-camra-trasera-parktronic
"Peugeot 5008 1.2 PURETECH AUTO ACTIVE PACK 130CV 7 PLAZAS # NAVY,FAROS ELD,CAMARA TRASERA",21950,2023,14800,Gasolina,https://autofesa.imgix.net/1144633.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/5008/1-2-puretech-auto-active-pack-130cv-7-plazas-navy-faros-eld-camara-trasera
"Peugeot 5008 5008 BLUEHDI GT LINE 130CV S/S 7 PLAZAS 5P # NAVY,FAROS LED,CAMARA TRASERA,PARKTRONIC",1695015350,2018,128000,Otros,https://autofesa.imgix.net/1144952.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/5008/5008-bluehdi-gt-line-130cv-s-s-7-plazas-5p-navy-faros-led-camara-trasera-parktronic
"Peugeot 508 1.6L Hibrido Enchufable Auto EAT8 Pack Allure 225cv 5P # IVA DEDUCIBLE,NAVY,PARKTRONIC",2290019900,2022,90000,Híbrido,https://autofesa.imgix.net/1068706.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/508/1-6l-hibrido-enchufable-auto-eat8-pack-allure-225cv-5p-iva-deducible-navy-parktronic
"Peugeot 508 GT 1.6 Hibrido Enchufable Auto 180cv 5P # NAVY,FAROS LED,PARKTRONIC,CAMARA TRASERA",2335020990,2020,70300,Híbrido,https://autofesa.imgix.net/1102732.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/508/gt-1-6-hibrido-enchufable-auto-180cv-5p-navy-faros-led-parktronic-camara-trasera
"Peugeot 508 SW 2.0 HDI 180CV ALLURE AUTO 5P S/S # TECHO PANORAMICO, NAVY",1145010990,2014,146300,Otros,https://autofesa.imgix.net/1142253.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/508/sw-2-0-hdi-180cv-allure-auto-5p-s-s-techo-panoramico-navy
"Peugeot 807 2.0 HDI ACTIVE 136CV 5P# NAVY, PARKTRONIC",8450,2013,158900,Otros,https://autofesa.imgix.net/1151271.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/807/2-0-hdi-active-136cv-5p-navy-parktronic
"Peugeot Boxer 435 L2S BLUEHDI 140CV 2P # IVA DEDUCIBLE,NAVY",22650,2020,113032,Otros,https://autofesa.imgix.net/1143452.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/boxer/435-l2s-bluehdi-140cv-2p-iva-deducible-navy
"Peugeot Boxer FURGON 2.2 BLUEHDI 330 L1H1 120CV 4P # IVA DEDUCIBLE, BLUETOOTH",15850,2020,96700,Otros,https://autofesa.imgix.net/1130673.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/boxer/furgon-2-2-bluehdi-330-l1h1-120cv-4p-iva-deducible-bluetooth
Peugeot Boxer FURGON 2.2 PACK 330 L1H1 120CV 4P # BLUETOOTH,1875016950,2021,46000,Otros,https://autofesa.imgix.net/1128063.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/boxer/furgon-2-2-pack-330-l1h1-120cv-4p-bluetooth
Peugeot E-208 Electrico Allure 50KW 136cv Auto 5P # FAROS LED,1765015350,2020,55800,Otros,https://autofesa.imgix.net/1043681.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/e-208/electrico-allure-50kw-136cv-auto-5p-faros-led
"Peugeot Expert 1.6 BLUEHDI COMBI 5 Plazas STANDARD 120cv 4P # IVA DEDUCIBLE,PARKTRONIC",2165019300,2019,49400,Otros,https://autofesa.imgix.net/1104276.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/expert/1-6-bluehdi-combi-5-plazas-standard-120cv-4p-iva-deducible-parktronic
Peugeot Ion Electrique Active 67cv Auto 5P # IVA DEDUCIBLE,94506850,2017,20400,Otros,https://autofesa.imgix.net/983382.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/ion/electrique-active-67cv-auto-5p-iva-deducible
"Peugeot Partner Combi 1.6 HDI 100cv 5P S/S # IVA DEDUCIBLE, NAVY",0,2020,0,Otros,https://autofesa.imgix.net/1041687.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/partner/combi-1-6-hdi-100cv-5p-s-s-iva-deducible-navy
Peugeot Partner FURGO 1.6 BLUEHDI 100CV 3P,8650,2019,152000,Otros,https://autofesa.imgix.net/1150408.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/partner/furgo-1-6-bluehdi-100cv-3p
Peugeot Partner TEPEE 1.2 110CV ACTIVE 5P # PARKTORNIC,10500,2016,87800,Gasolina,https://autofesa.imgix.net/1145154.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/partner/tepee-1-2-110cv-active-5p-parktornic
"Peugeot Partner TEPEE 1.2 110CV STYLE 5P S/S # BLUETOOT, PARKTRONIC",9250,2016,128500,Gasolina,https://autofesa.imgix.net/1142195.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/partner/tepee-1-2-110cv-style-5p-s-s-bluetoot-parktronic
"Peugeot RCZ 1.6THP 156CV 2P # PARKTRONIC, BLUETOOTH",11850,2013,125500,Gasolina,https://autofesa.imgix.net/1135107.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/rcz-1-6thp-156cv-2p-parktronic-bluetooth/1-6thp-156cv-2p-parktronic-bluetooth
Peugeot Rifter 1.2 PURETECH 110CV ACTIVE 5P # PARKTRONIC,13850,2019,54789,Gasolina,https://autofesa.imgix.net/1147564.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/rifter/1-2-puretech-110cv-active-5p-parktronic
"Peugeot Rifter 1.5 HDI 102CV ACTIVE 4P S/S # IVA DEDUCIBLE, BLUETOOTH",13850,2021,86400,Otros,https://autofesa.imgix.net/1142140.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/peugeot/rifter/1-5-hdi-102cv-active-4p-s-s-iva-deducible-bluetooth
"Porsche 911 CARRERA 911 CABRIO PDK AUTO 370CV 2P #CAPOTA ROJA,NAVY,LIBRO REVISION",96350,2017,53100,Gasolina,https://autofesa.imgix.net/1148263.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/porsche/911/carrera-911-cabrio-pdk-auto-370cv-2p-capota-roja-navy-libro-revision
"Porsche Macan 3.0 340CV AUTO 5P # TECHO ELE PANORAMICO, NAVY, CUERO, LIBRO DE REVISIONES",3585033850,2015,107500,Gasolina,https://autofesa.imgix.net/1128113.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/porsche/macan/3-0-340cv-auto-5p-techo-ele-panoramico-navy-cuero-libro-de-revisiones
"Renault ARKANA 1.3 HYBRID EVOLUTION AUTO 140CV 5P #IVA DEDUCIBLE, NAVY, PARKTRONIC,",20850,2024,46502,Híbrido,https://autofesa.imgix.net/1151394.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/arkana/1-3-hybrid-evolution-auto-140cv-5p-iva-deducible-navy-parktronic
"Renault ARKANA 1.3 TCE EVOLUTION HYBRID MHEV AUTO 140CV 5P # NAVY,FAROS LED",18850,2023,52941,Híbrido,https://autofesa.imgix.net/1151725.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/arkana/1-3-tce-evolution-hybrid-mhev-auto-140cv-5p-navy-faros-led
"Renault ARKANA 1.3 TCE MHEV 140CV EVOLUTION AUTO 5P # IVA DEDUCIBLE,NAVY,FAROS LED",17850,2023,59100,Híbrido,https://autofesa.imgix.net/1145468.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/arkana-1-3-tce-mhev-140cv-evolution-auto-5p-iva-deducible-navy-faros-led/1-3-tce-mhev-140cv-evolution-auto-5p-iva-deducible-navy-faros-led
Renault clio 1.5 DCI DYMAMIC 90CV 5P,7350,2012,53000,Otros,https://autofesa.imgix.net/1152409.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/clio/1-5-dci-dymamic-90cv-5p
"Renault clio 1.6 E TECH AUTO INTENS 140CV 5P # NAVY, PARKTRONIC",16250,2022,60011,Híbrido,https://autofesa.imgix.net/1152799.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/clio/1-6-e-tech-auto-intens-140cv-5p-navy-parktronic
"Renault Espace 2.0 BLUE DCI 160CV ZEN EDC AUTO 7PLAZAS 5P # IVA DEDUCIBLE, TECHO,NAVY",2285020900,2020,108900,Otros,https://autofesa.imgix.net/1134676.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/espace/2-0-blue-dci-160cv-zen-edc-auto-7plazas-5p-iva-deducible-techo-navy
Renault Express EXPRESS ADVANCE 1.5 DCI 95CV 3P # IVA DEDUCIBLE,1585014350,2022,52222,Otros,https://autofesa.imgix.net/1133009.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/express/express-advance-1-5-dci-95cv-3p-iva-deducible
Renault Grand Scenic 1.2 TCE 115CV 7 PLAZAS 5P # BLUETOOTH,109509950,2016,107900,Gasolina,https://autofesa.imgix.net/1140833.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/grand-scenic/1-2-tce-115cv-7-plazas-5p-bluetooth
Renault Grand Scenic 1.5 ENERGY LIFE 110cv 5P # BLUETOOTH,118509950,2018,168300,Otros,https://autofesa.imgix.net/1095063.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/grand-scenic/1-5-energy-life-110cv-5p-bluetooth
"Renault Kadjar 1.2 TCE 130CV BOSE EDITION AUTO 5P # NAVY,CUERO,CAMARA TRASERA",13580,2016,78063,Gasolina,https://autofesa.imgix.net/1145213.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/kadjar/1-2-tce-130cv-bose-edition-auto-5p-navy-cuero-camara-trasera
"Renault Kadjar 1.3 TCE 140CV TECHNO AUTO 5P # NAVY,FAROS LED,CAMARA TRASERA",2285020450,2022,32772,Gasolina,https://autofesa.imgix.net/1133726.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/kadjar/1-3-tce-140cv-techno-auto-5p-navy-faros-led-camara-trasera
"Renault Kadjar 1.5 BLUE DCI ZEN AUTO EDC 115CV 5P # NAVY,PARKTRONIC",1795016350,2020,70500,Otros,https://autofesa.imgix.net/1145363.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/kadjar/1-5-blue-dci-zen-auto-edc-115cv-5p-navy-parktronic
"Renault Koleos 2.0 DCI AUTO INITIALE PARIS 175CV AWD 5P # CUERO, NAVY, PARKTRONIC",19900,2018,127500,Otros,https://autofesa.imgix.net/1151748.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/koleos/2-0-dci-auto-initiale-paris-175cv-awd-5p-cuero-navy-parktronic
"Renault Koleos TCE 160CV AUTO INTENS 4X2 5P # NAVY,CUERO,FAROS LED,PARKTRONIC",23750,2021,62176,Gasolina,https://autofesa.imgix.net/1149667.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/koleos/tce-160cv-auto-intens-4x2-5p-navy-cuero-faros-led-parktronic
"Renault Laguna 2.0 DCI BOSE EDITION 130CV 5P # NAVY, PARKTRONIC,SONIDO BOSE",9450,2014,134868,Otros,https://autofesa.imgix.net/1150276.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/laguna/2-0-dci-bose-edition-130cv-5p-navy-parktronic-sonido-bose
"Renault Laguna COUPE 1.5 DCI 110CV BLACK EDITION 3P # PARKTRONIC, BLUETOOTH",8750,2014,134600,Otros,https://autofesa.imgix.net/1133563.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/laguna/coupe-1-5-dci-110cv-black-edition-3p-parktronic-bluetooth
"Renault Megane 1.2 TCE 130CV INTENS 5P # NAVY,PARKTRONIC,CAMARA TRASERA",1085010450,2016,132100,Gasolina,https://autofesa.imgix.net/1147204.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/megane/1-2-tce-130cv-intens-5p-navy-parktronic-camara-trasera
Renault Megane 1.5 BLUE DCI 115CV BUSINESS 5P # BLUETOOTH,15850,2021,31000,Otros,https://autofesa.imgix.net/1135513.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/megane/1-5-blue-dci-115cv-business-5p-bluetooth
"Renault Megane 1.5 DCI INTENS 115CV 5P #PARKTRONIC,LUCES LED",13800,2021,82093,Otros,https://autofesa.imgix.net/1152334.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/megane/1-5-dci-intens-115cv-5p-parktronic-luces-led
"Renault Megane 1.6 DCI GT LINE 165cv Auto 5P S/S # , NAVY, TECHO ELECTRICO, FAROS LED",1875015950,2018,112693,Otros,https://autofesa.imgix.net/1041742.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/megane/1-6-dci-gt-line-165cv-auto-5p-s-s-navy-techo-electrico-faros-led
"Renault Megane 1.6 E TECH PLUG IN 160CV AUTO 5P # IVA DEDUCIBLE, NAVY",14850,2021,114900,Híbrido,https://autofesa.imgix.net/1130004.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/megane/1-6-e-tech-plug-in-160cv-auto-5p-iva-deducible-navy
"Renault Megane 1.6 SPORT TOURER E-TECH 160CV AUTO 5P # NAVY, PARKTRONIC. FAROS LED",1875017250,2020,39800,Híbrido,https://autofesa.imgix.net/1135242.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/megane/1-6-sport-tourer-e-tech-160cv-auto-5p-navy-parktronic-faros-led
"Renault Megane E-Tech E-TECH EV60 AUTO 218CV 5P # IVA DEDUCIBLE, NAVY, PARKTRONIC",21850,2023,42800,Otros,https://autofesa.imgix.net/1153857.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/megane-e-tech/e-tech-ev60-auto-218cv-5p-iva-deducible-navy-parktronic
"Renault Megane ESTATE 1.6 E-TECH PLUG IN 160CV AUTO 5P # IVA DEDUCIBLE,NAVY,FAROS LED",1565013850,2020,117729,Híbrido,https://autofesa.imgix.net/1102356.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/megane/estate-1-6-e-tech-plug-in-160cv-auto-5p-iva-deducible-navy-faros-led
"Renault Megane RS 2 COUPE 2.0 265cv 3P # IVA DEDUCIBLE, NAVY",2535024350,2019,43400,Gasolina,https://autofesa.imgix.net/1105379.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/megane/rs-2-coupe-2-0-265cv-3p-iva-deducible-navy
"Renault Megane SPORT TOURER 1.6 DCI 130cv GT LINE 5P # IVA DEDUCIBLE, NAVY",1320012450,2018,140900,Otros,https://autofesa.imgix.net/1117375.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/megane/sport-tourer-1-6-dci-130cv-gt-line-5p-iva-deducible-navy
"Renault Scenic 1.5 DCI XMOD 110cv 5P # NAVY,PARKTRONIC",87507950,2013,153500,Otros,https://autofesa.imgix.net/1116108.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/scenic/1-5-dci-xmod-110cv-5p-navy-parktronic
"Renault Scenic 1.6 DCI 160CV AUTO EDITION ONE 5P #TECHO PANORAMICO,NAVY,PARKTRONIC",15850,2016,97593,Otros,https://autofesa.imgix.net/1146746.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/scenic/1-6-dci-160cv-auto-edition-one-5p-techo-panoramico-navy-parktronic
"Renault Scenic 1.7 DCI 120CV INTENS AUTO 5P S/S # NAVY, PARKTRONIC, FAROS LED",1865016950,2020,83000,Otros,https://autofesa.imgix.net/1137305.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/scenic/1-7-dci-120cv-intens-auto-5p-s-s-navy-parktronic-faros-led
"Renault Talisman 2.0 BLUE DCI 160CV BUSINESS EDC AUTO 4P # IVA DEDUCIBLE, NAVY",1635015350,2019,91800,Otros,https://autofesa.imgix.net/1139148.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/talisman/2-0-blue-dci-160cv-business-edc-auto-4p-iva-deducible-navy
"Renault Trafic 2.0 DCI L2H1 130CV 4P VENTA SOLO A PROFESIONALES # IVA DEDUCIBLE, PARKTRONIC",24850,2023,34880,Otros,https://autofesa.imgix.net/1151772.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/trafic/2-0-dci-l2h1-130cv-4p-venta-solo-a-profesionales-iva-deducible-parktronic
"Renault Trafic L2H1 120CV GRAND CONFORT VENTA SOLO PROFESIONALES # IVA DEDUCIBLE, PARKTRONIC,CAMARA TRASERA",19950,2021,118322,Otros,https://autofesa.imgix.net/1151022.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/trafic/l2h1-120cv-grand-confort-venta-solo-profesionales-iva-deducible-parktronic-camara-trasera
Renault Twingo 0.9 TCE 90cv INTENS 5P # PARKTRONIC,88507950,2017,91400,Gasolina,https://autofesa.imgix.net/1119736.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/twingo/0-9-tce-90cv-intens-5p-parktronic
"Renault Twingo E-TECH TECHNO 81CV AUTO 5P # IVA DEDUCIBLE,NAVY",12350,2022,21155,Otros,https://autofesa.imgix.net/1148169.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/twingo/e-tech-techno-81cv-auto-5p-iva-deducible-navy
Renault Wind 1.2 100CV 2P,7390,2011,95000,Gasolina,https://autofesa.imgix.net/1147159.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/wind/1-2-100cv-2p
Renault ZOE Electric 109cv Limited 5p Aut.,1685011990,2018,16921,Otros,https://autofesa.imgix.net/1102694.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/renault/zoe/electric-109cv-limited-5p-aut
"Seat Alhambra 1.4 TSI ITECH 150CV 7 PLAZAS 5P # TECHO ELE PANORAMICO, BOLA, NAVY",1690016500,2015,141100,Gasolina,https://autofesa.imgix.net/1122847.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/seat/alhambra/1-4-tsi-itech-150cv-7-plazas-5p-techo-ele-panoramico-bola-navy
Seat Alhambra 1.9 TDI 115CV 6 PLAZAS 5P,3950,2003,195900,Otros,https://autofesa.imgix.net/1151817.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/seat/alhambra/1-9-tdi-115cv-6-plazas-5p
"Seat Altea Xl 1.2 TSI 4KIDS 105CV 5P # NAVY,PARKTRONIC",6650,2013,140250,Gasolina,https://autofesa.imgix.net/1154189.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/seat/altea-xl/1-2-tsi-4kids-105cv-5p-navy-parktronic
"Seat Ateca 1.4 XCELLENCE 150CV 5P # PARKTRONIC, FAROS LED",1675015500,2018,89200,Gasolina,https://autofesa.imgix.net/1132604.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/seat/ateca/1-4-xcellence-150cv-5p-parktronic-faros-led
"Seat Ateca 1.5 ECO TSI STYLE XL 150cv 5P # IVA DEDUCIBLE, NAVY",2145018900,2023,55607,Gasolina,https://autofesa.imgix.net/1120856.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/seat/ateca/1-5-eco-tsi-style-xl-150cv-5p-iva-deducible-navy-1
"Seat Ibiza 1.0 TGI GNC FR XL 90CV 5P # NAVY,FAROS LED,PARKTRONIC",13950,2020,94700,Otros,https://autofesa.imgix.net/1144768.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/seat/ibiza/1-0-tgi-gnc-fr-xl-90cv-5p-navy-faros-led-parktronic
Seat Ibiza 1.2 TSI STYLE 85cv 5p,5800,2013,212850,Gasolina,https://autofesa.imgix.net/1150561.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/seat/ibiza/1-2-tsi-style-85cv-5p
"Seat Leon 1.5 TGI GAS GNC AUTO FAST EDITION FR 130CV 5P # TECHO ELEC, NAVY, PARKTRONIC",13850,2020,109000,Otros,https://autofesa.imgix.net/1152726.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/seat/leon/1-5-tgi-gas-gnc-auto-fast-edition-fr-130cv-5p-techo-elec-navy-parktronic
"Seat Leon 1.5 TSI SPORT TOURER FR GOL L 150cv 5P # TECHO ELEC PANORAMICO, NAVY",2335020450,2022,14020,Gasolina,https://autofesa.imgix.net/1081933.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/seat/leon/1-5-tsi-sport-tourer-fr-gol-l-150cv-5p-techo-elec-panoramico-navy
"Seat Leon ST 1.5 TGI DSG-7 XCELLENCE 130CV 5P # IVA DEDUCIBLE,CAMARA TRASERA",14800,2020,61400,Otros,https://autofesa.imgix.net/1147585.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/seat/leon/st-1-5-tgi-dsg-7-xcellence-130cv-5p-iva-deducible-camara-trasera
"Seat Leon ST 1.5 TSI EXCELLENCE 130CV 5P # PARKTRONIC, BLUETOOTH",13650,2019,95800,Gasolina,https://autofesa.imgix.net/1129325.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/seat/leon/st-1-5-tsi-excellence-130cv-5p-parktronic-bluetooth
"Seat Tarraco 2.0 TDI 4DRIVE DSG XCELLENCE 5P #TECHO PANORAMICO ELE,NAVY,CAMARA 360",30850,2021,98900,Otros,https://autofesa.imgix.net/1149852.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/seat/tarraco/2-0-tdi-4drive-dsg-xcellence-5p-techo-panoramico-ele-navy-camara-360
"Seat Toledo 1.6 TDI STYLE 105CV 5P # NAVY, PARKTRONIC",102509990,2014,95000,Otros,https://autofesa.imgix.net/1144307.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/seat/toledo/1-6-tdi-style-105cv-5p-navy-parktronic
Skoda Citigo 1.0 75CV MONTE CARLO 5P # PARKTRONIC,78507450,2014,93000,Gasolina,https://autofesa.imgix.net/1131703.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/skoda/citigo/1-0-75cv-monte-carlo-5p-parktronic
Skoda Fabia 1.0 COMBI 75CV 5P S/S # PARKTRONIC,94508900,2018,115398,Gasolina,https://autofesa.imgix.net/1137283.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/skoda/fabia/1-0-combi-75cv-5p-s-s-parktronic
Skoda Fabia 1.0 MPI GREENTECH 60CV 5P,7950,2016,125980,Gasolina,https://autofesa.imgix.net/1147088.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/skoda/fabia/1-0-mpi-greentech-60cv-5p
"Skoda KAMIQ 1.0 SPORT 110cv 5P # PARKTRONIC, BLUETOOTH",1985016850,2021,54700,Gasolina,https://autofesa.imgix.net/1101012.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/skoda/kamiq/1-0-sport-110cv-5p-parktronic-bluetooth
"Skoda KAMIQ 1.0 TSI DSG AMBITION AUTO 110cv 5P # IVA DEDUCIBLE, PARKTRONIC",1795016450,2021,30092,Gasolina,https://autofesa.imgix.net/1100682.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/skoda/kamiq/1-0-tsi-dsg-ambition-auto-110cv-5p-iva-deducible-parktronic
"Skoda KAROQ 1.5 TSI Ambition 150cv Auto 5P S/S # IVA DEDUCIBLE, FAROS LED, PARKTRONIC",2035017350,2018,85300,Gasolina,https://autofesa.imgix.net/1029098.jpg?w=768&h=512&q=60&fm=webp,https://www.autofesa.com/coches-de-ocasion/skoda/karoq/1-5-tsi-ambition-150cv-auto-5p-s-s-iva-deducible-faros-led-parktronic
